Year,Année,ISO,Jurisdiction,Juridiction,Category,Catégorie,Species group,"Groupe d'espèces",Tenure (En),Tenure (Fr),Volume (cubic metres) (En),Data qualifier,Volume (en mètre cube) (Fr),Qualificatifs de données
1992,1992,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privées,,u,,u
1992,1992,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1992,1992,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1992,1992,MB,Manitoba,Manitoba,Pulpwood,Bois à pâte,Softwoods,Résineux,Provincial land,Terres provinciales,907504,a,907504,a
1992,1992,MB,Manitoba,Manitoba,Pulpwood,Bois à pâte,Softwoods,Résineux,Private land,Terres privées,,u,,u
1992,1992,MB,Manitoba,Manitoba,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Provincial land,Terres provinciales,43653,a,43653,a
1992,1992,MB,Manitoba,Manitoba,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Private land,Terres privées,,u,,u
1992,1992,MB,Manitoba,Manitoba,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1992,1992,MB,Manitoba,Manitoba,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1992,1992,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Provincial land,Terres provinciales,11953,a,11953,a
1992,1992,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Private land,Terres privées,,u,,u
1992,1992,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,0,a,0,a
1992,1992,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privées,,u,,u
1992,1992,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1992,1992,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1992,1992,MB,Manitoba,Manitoba,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Provincial land,Terres provinciales,33537,a,33537,a
1992,1992,MB,Manitoba,Manitoba,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Private land,Terres privées,,u,,u
1992,1992,MB,Manitoba,Manitoba,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Provincial land,Terres provinciales,43589,a,43589,a
1992,1992,MB,Manitoba,Manitoba,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Private land,Terres privées,,u,,u
1992,1992,MB,Manitoba,Manitoba,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1992,1992,MB,Manitoba,Manitoba,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1992,1992,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1992,1992,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1992,1992,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1992,1992,MB,Manitoba,Manitoba,Pulpwood,Bois à pâte,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1992,1992,MB,Manitoba,Manitoba,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1992,1992,MB,Manitoba,Manitoba,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1992,1992,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1992,1992,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1992,1992,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1992,1992,MB,Manitoba,Manitoba,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1992,1992,MB,Manitoba,Manitoba,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1992,1992,MB,Manitoba,Manitoba,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Softwoods,Résineux,Provincial land,Terres provinciales,2374000,a,2374000,a
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Softwoods,Résineux,Private land,Terres privées,1982000,a,1982000,a
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,81000,a,81000,a
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privées,89000,a,89000,a
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois à pâte,Softwoods,Résineux,Provincial land,Terres provinciales,1535000,a,1535000,a
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois à pâte,Softwoods,Résineux,Private land,Terres privées,1470000,a,1470000,a
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Provincial land,Terres provinciales,348000,a,348000,a
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Private land,Terres privées,1173000,a,1173000,a
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Provincial land,Terres provinciales,,u,,u
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Private land,Terres privées,,u,,u
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,,u,,u
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privées,,u,,u
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Provincial land,Terres provinciales,,u,,u
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Private land,Terres privées,,u,,u
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Provincial land,Terres provinciales,89000,a,89000,a
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Private land,Terres privées,,u,,u
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Softwoods,Résineux,Federal land,Terres fédérales,19051,a,19051,a
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres fédérales,378,a,378,a
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois à pâte,Softwoods,Résineux,Federal land,Terres fédérales,16218,a,16218,a
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Federal land,Terres fédérales,7435,a,7435,a
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Federal land,Terres fédérales,3255,a,3255,a
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres fédérales,5153,a,5153,a
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Federal land,Terres fédérales,5113,a,5113,a
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Federal land,Terres fédérales,7124,a,7124,a
1992,1992,NB,New Brunswick,Nouveau-Brunswick,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Softwoods,Résineux,Provincial land,Terres provinciales,165600,e,165600,e
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Softwoods,Résineux,Private land,Terres privées,50784,e,50784,e
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,0,a,0,a
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privées,4416,e,4416,e
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois à pâte,Softwoods,Résineux,Provincial land,Terres provinciales,215600,e,215600,e
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois à pâte,Softwoods,Résineux,Private land,Terres privées,1460400,e,1460400,e
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Provincial land,Terres provinciales,0,a,0,a
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Private land,Terres privées,0,a,0,a
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Provincial land,Terres provinciales,0,a,0,a
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Private land,Terres privées,0,a,0,a
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,0,a,0,a
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privées,0,a,0,a
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Provincial land,Terres provinciales,553269,a,553269,a
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Private land,Terres privées,57500,a,57500,a
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Provincial land,Terres provinciales,163013,a,163013,a
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Private land,Terres privées,150000,a,150000,a
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Softwoods,Résineux,Federal land,Terres fédérales,0,a,0,a
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres fédérales,0,a,0,a
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois à pâte,Softwoods,Résineux,Federal land,Terres fédérales,0,a,0,a
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Federal land,Terres fédérales,0,a,0,a
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Federal land,Terres fédérales,0,a,0,a
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres fédérales,0,a,0,a
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Logs and bolts,Billes et billots,Softwoods,Résineux,Provincial land,Terres provinciales,110327,a,110327,a
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Logs and bolts,Billes et billots,Softwoods,Résineux,Private land,Terres privées,790837,a,790837,a
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,1636,a,1636,a
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privées,17286,a,17286,a
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Pulpwood,Bois à pâte,Softwoods,Résineux,Provincial land,Terres provinciales,436231,a,436231,a
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Pulpwood,Bois à pâte,Softwoods,Résineux,Private land,Terres privées,2231607,a,2231607,a
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Provincial land,Terres provinciales,53439,a,53439,a
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Private land,Terres privées,206036,a,206036,a
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Provincial land,Terres provinciales,78,a,78,a
1992,1992,NS,Nova Scotia,Nouvelle-Écosse,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Private land,Terres privées,0,a,0,a
