Name,Comment,Time,Likes,Reply Count,cleaned_comments
@chadunderhill1661,"Its a naturally occurring cycle... firests burn, its how cones re seed.",2023-07-22T16:57:50Z,0,0.0,its a naturally occurring cycle firests burn its how cones re seed
@hugdeeznutz,Why cant they run water pumps to these lakes that surround the wild fire's? I'm sure the firefighters have hoses that are resident to such conditions. 🤥🤔,2023-07-22T16:48:57Z,0,0.0,why cant they run water pumps to these lakes that surround the wild fire s i m sure the firefighters have hoses that are resident to such conditions
@randybenoit9196,This guy should have been putting water up there in tanks make some reverse at the top of the things that you can spray the water down on the wood so it doesn't catch fire,2023-07-22T16:47:55Z,0,0.0,this guy should have been putting water up there in tanks make some reverse at the top of the things that you can spray the water down on the wood so it doesn t catch fire
@dexlab7794,Thank you corporations for collectivizing with oil conglomerates to keep profits high while our pockets and houses both burn up. Heroes for protecting that meaningless GDP.,2023-07-22T16:42:33Z,0,0.0,thank you corporations for collectivizing with oil conglomerates to keep profits high while our pockets and houses both burn up heroes for protecting that meaningless gdp
@MrAgustos,thank you to all those people who are risking their lives for Canada,2023-07-22T16:40:25Z,0,0.0,thank you to all those people who are risking their lives for canada
@vripper2678,There should be tens of thousands of fire fighters. Not just hundreds.,2023-07-22T16:36:40Z,1,0.0,there should be tens of thousands of fire fighters not just hundreds
@Sansol777,"I’m praying for Canada to be freed from these fires. I’m praying for Canada to be freed from corruption. I’m praying that all Canadians stay safe, strong, & Resilient in the face of adversity. Much Love Canada 🇨🇦",2023-07-22T16:33:19Z,7,0.0,i m praying for canada to be freed from these fires i m praying for canada to be freed from corruption i m praying that all canadians stay safe strong resilient in the face of adversity much love canada
@spilzt5746,Well if Justin Trudeau would stop starting the fires would not be an issue,2023-07-22T16:28:49Z,0,0.0,well if justin trudeau would stop starting the fires would not be an issue
@howshafern420,"Lost my farm to the HELL FIRE in southern Oregon a few years back. every year the fires are getting worse and worse, the time spent living in smoke longer and longer. we really need to start caring for our planet better. so many fires are fueled by clear cutting practices, the forest grows back to fast to dense and so much dead trees from lack of a healthy forest.they become a tinder box just waiting.",2023-07-22T16:24:48Z,0,0.0,lost my farm to the hell fire in southern oregon a few years back every year the fires are getting worse and worse the time spent living in smoke longer and longer we really need to start caring for our planet better so many fires are fueled by clear cutting practices the forest grows back to fast to dense and so much dead trees from lack of a healthy forest they become a tinder box just waiting
@malachi433,"All the fires going on right now were purposely started, gotta make it look like its just something naturally happening.",2023-07-22T16:20:44Z,0,0.0,all the fires going on right now were purposely started gotta make it look like its just something naturally happening
@franklinhernandez683,This is been happening forever they're just nothing biggest thing is making it into a big deal and guess what people have so much trouble in the United States making a day's life they don't even give a damn about that fire oh there it goes yeah that's dead then they don't mean nothing people having a tough time just a living,2023-07-22T16:00:10Z,0,0.0,this is been happening forever they re just nothing biggest thing is making it into a big deal and guess what people have so much trouble in the united states making a day s life they don t even give a damn about that fire oh there it goes yeah that s dead then they don t mean nothing people having a tough time just a living
@nevets4190,I dont even think there is a sky anymore. smoked out all summer.,2023-07-22T15:50:25Z,0,0.0,i dont even think there is a sky anymore smoked out all summer
@aliceslab,"well, at least there is nothing left to burn at these sites? cant burn twice... cant it?",2023-07-22T15:25:11Z,0,0.0,well at least there is nothing left to burn at these sites cant burn twice cant it
@trumpanzeehunter2559,Watching the end,2023-07-22T15:19:52Z,0,0.0,watching the end
@salliewashington4345,It's coming to an end! Thank you God! Ready for the King to return!,2023-07-22T15:19:04Z,0,0.0,it s coming to an end thank you god ready for the king to return
@trumpanzeehunter2559,Im building a margarita jacuzzi,2023-07-22T15:18:43Z,0,0.0,im building a margarita jacuzzi
@andreas2949,Insane the amount of forest that have burned. 25 million acres. Roughly a whole Sweden went up in flames.,2023-07-22T15:14:57Z,0,0.0,insane the amount of forest that have burned 25 million acres roughly a whole sweden went up in flames
@jamespeterson9781,"Not for nothing but way back when, when the fires raged on and civilization was not there to put them out. The smoke and soot from the spires helped develop the ozone layer of which protects us from the suns rays. May be the planets trying to fix itself since humanity is too stupid to do it.",2023-07-22T15:06:12Z,0,0.0,not for nothing but way back when when the fires raged on and civilization was not there to put them out the smoke and soot from the spires helped develop the ozone layer of which protects us from the suns rays may be the planets trying to fix itself since humanity is too stupid to do it
@unclescipio3136,It's hard to believe how seriously the whole world is taking this. Even South Africa has sent over 200 firefighters. I didn't even know we had that many.,2023-07-22T15:03:19Z,1,0.0,it s hard to believe how seriously the whole world is taking this even south africa has sent over 200 firefighters i didn t even know we had that many
@succubusYT,I cant breathe,2023-07-22T15:01:49Z,0,0.0,i cant breathe
@WhiteSupreme,I guess when Trudeau got his fire brigade to set off the charges or whatever they forgot that satellites exist.,2023-07-22T14:58:20Z,0,0.0,i guess when trudeau got his fire brigade to set off the charges or whatever they forgot that satellites exist
